10	-5	0
10	5	0
2.63633369973000	-5	0
10	5	7.78296418477000
10	-5	4.70435277897000
10	4.68039703306000	7.80071305838000
5.81688986985000	-5	3.60152782133000
3.18406822933000	5	0
4.14209037042000	5	1.14971409349000
3.11685239905000	4.79792255611000	0
0	-5	0
0	-5	10
0	2.62320853707000	0
0	-1.84102664039000	10
10	5	8.18874325610000
9.37173026803000	5	9.32326247434000
8.28321268028000	3.93839966291000	10
2.27356831469000	-5	10
10	5	10
10	-5	10
9.22146045284000	5	10
0	5	0
0	5	10
10	-0.768425125460000	0
10	-0.159801483470000	6.25253291868000
7.90844493493000	-0.159801483470000	5.70112043985000
0	-5	5
0	0.391090948340000	5
5.27839049748000	-0.530800168540000	10
4.14160634014000	1.04868651126000	10
10	0.143578744820000	10
0	5	4.22260683288000
