9.75557761477000	-5	10
2.53211698907000	-5	10
2.91077042758000	-5	6.77126064190000
5.29689811384000	-5	6.00801226008000
8.78474842771000	-5	8.01166294443000
6.95276032839000	-2.82056603044000	6.28254365808000
3.76381731655000	0.169038146190000	10
3.71894200083000	-1.01121706508000	7.98457464038000
6.11635945714000	0.721167519390000	7.85694848957000
6.57280023874000	2.02285824270000	10
5.59964725198000	1.55121058731000	10
6.39403887833000	1.84949824866000	9.47297021216000
10	5	10
10	-5	10
10	-5	7.83558201255000
10	-0.485612389380000	3.70413296547000
7.87167485512000	-1.53202599492000	4.97016174560000
10	0.992134942020000	3.59082762936000
10	5	6.14881181884000
7.22837092586000	2.74555207278000	6.30626065831000
8.26775760193000	0.946572634270000	4.55943939582000
8.89832115101000	5	10
8.64573148498000	5	6.92880784751000
7.58390975093000	3.66591146066000	6.68889792397000
0	-5	0
4.23946189956000	-5	0
4.00919793459000	-5	3.09090547241000
1.75524335042000	-5	5.82950423323000
0	-5	5.81579424410000
0	-1.46726192400000	4.89021650580000
0	0.141247813170000	3.49151399661000
2.43445582029000	0.264445713030000	0.426474229770000
0.319707231810000	1.99758868372000	1.48885588276000
0	2.26454218969000	1.31199379180000
0	2.28373705784000	0
2.47557932096000	0.236680131590000	0
0	-1.05101904654000	4.94809639398000
5.21448189366000	-5	3.98492511964000
0	1.99948540870000	10
0	5	5.63017600784000
0	1.96098522511000	10
0	5	1.72988202263000
4.89158756787000	5	5.05987818863000
0	-5	10
10	5	0
0	5	0
10	0.735404481940000	0
10	-5	0
8.59590678183000	-5	0
10	-3.60605421198000	0
0	5	10
9.31765984007000	-5	10
8.44182429066000	-5	10
6.69015319184000	-5	10
4.61113509046000	-5	10
2.72144370832000	-5	8.38563032095000
4.10383427071000	-5	6.38963645099000
7.04082327077000	-5	7.00983760226000
9.31055845568000	-5	9.08856460410000
9.59821186990000	-5	9.67770216844000
3.35325054072000	-1.55397456921000	10
2.94268376490000	-3.27698728460000	10
9.58699663012000	-4.62802288136000	10
9.24983466082000	-3.88406864407000	10
8.57551072222000	-2.39616016951000	10
7.77517116333000	-0.630195854680000	10
6.97483160444000	1.13576846015000	10
6.53455989276000	-1.04969925552000	7.06974607383000
7.86875437805000	-3.91028301522000	7.14710330126000
6.28642286477000	1.41220817316000	8.84667311438000
3.31485621420000	-3.00560853254000	7.37791764114000
6.12482922112000	-3.91028301522000	6.14527795908000
4.91765072899000	-0.145024772840000	7.92076156498000
10	2.76509233466000	10
10	0.530184669310000	10
10	-1.70472299603000	10
10	-3.58773842687000	10
10	-4.52924614229000	10
10	-5	9.65400109831000
10	-5	9.01515092239000
10	-3.49520412979000	6.45843233019000
10	-1.99040825959000	5.08128264783000
10	2.99606747101000	4.86981972410000
10	5	8.07440590942000
8.77202631799000	5	8.46440392375000
7.96897744583000	3.81025023814000	10
7.03963374065000	2.62050047628000	10
